x,y,z
-4.5066618919,0.6735249758,0.8857353926
-4.5194163322,0.676237464,-0.2394893616
-4.5270738602,0.6781899333,1.0568201542
-4.520737648,0.6780485511,-0.0797924027
-4.5277247429,0.6799044609,1.2268023491
-1.5662658215,0.237155214,-0.4244632721
-4.5137357712,0.6842493415,0.0796876848
-1.7340089083,0.2631726265,-0.4049119055
-4.5040483475,0.6843901277,0.2387566566
-1.956502676,0.2972905934,-0.384670943
-4.520524025,0.6876997352,0.4000448585
-2.2594544888,0.3441304862,-0.3619894087
-4.501765728,0.6864548922,0.5591366291
-3.0710875988,0.468844682,-0.3814510703
-4.5224537849,0.6912248731,0.724604547
-3.2300088406,0.4936838746,-0.2858708501
-4.5101056099,0.6901431084,0.8868802786
-4.5288743973,0.6938228607,-0.2401174009
-4.522752285,0.6936939955,1.0563701391
-4.5183434486,0.6938248873,-0.0797924027
-4.5329608917,0.6968793273,1.2288728952
-1.5635194778,0.2423248291,-0.4239456356
-4.5152716637,0.7006143928,0.0797574967
-1.7330796719,0.2692243159,-0.4049119055
-4.5017538071,0.6993225217,0.2387566566
-1.9496331215,0.3032127321,-0.3835260868
-4.5121898651,0.7025556564,0.3995219171
-2.2699503899,0.3538414538,-0.3638666272
-4.5150327682,0.7046124935,0.5610864758
-3.1146271229,0.4860663116,-0.387057066
-4.502571106,0.7034727335,0.7217887044
-3.2262971401,0.504647851,-0.2856965065
-4.5290050507,0.7092221975,0.8910780549
-4.5086655617,0.7068434358,-0.2391753346
-4.520427227,0.7086873055,1.0563701391
-4.5140419006,0.708494544,-0.0797574967
-4.5306253433,0.711907506,1.2288728952
-1.5569829941,0.2466017306,-0.4223926961
-4.5129237175,0.7155838609,0.0797574967
-1.7475745678,0.2774137557,-0.408511132
-4.5073003769,0.7154986262,0.2391753346
-1.9466781616,0.309368223,-0.3831444979
-4.5118031502,0.7178280354,0.3996962607
-2.2746164799,0.3622991443,-0.3648051918
-4.5263934135,0.7217693925,0.5627926588
-3.1443636417,0.5013937354,-0.3909568787
-4.5158185959,0.7208912373,0.7242916226
-3.2128014565,0.5134574175,-0.2846506536
-4.5285668373,0.7245474458,0.8914597034
-4.5201020241,0.7240021229,-0.2399080396
-4.5315213203,0.7258312106,1.0595194101
-4.5175914764,0.7244098186,-0.0798622146
-4.5320544243,0.7275403142,1.2299082279
-1.5542496443,0.2514550686,-0.4218750596
-4.5105257034,0.7305454612,0.0797574967
-1.7427976131,0.2825836539,-0.4076113105
-4.5166044235,0.7331479788,0.2398033738
-1.9514552355,0.3167657256,-0.3842893541
-4.5172643661,0.734064281,0.400393486
-2.2656040192,0.3685709238,-0.3635537326
-4.5180974007,0.7358183861,0.562061429
-3.1700234413,0.5168386102,-0.3943692148
-4.5171742439,0.7372866273,0.7249174118
-3.2247538567,0.5269182324,-0.2858708501
-4.516450882,0.7379789352,0.88955158
-4.509791851,0.7376978993,-0.2394893616
-4.5308837891,0.741961062,1.0599694252
-4.5229282379,0.7414688468,-0.0800018311
-4.5275807381,0.7430418134,1.229390502
-1.5590353012,0.2580965757,-0.4234279692
-4.5158395767,0.7475922704,0.0798971131
-1.7244980335,0.2857975662,-0.4035621881
-4.5140175819,0.748909533,0.2398033738
-1.9638382196,0.3261677027,-0.3869606555
-4.5224046707,0.7519230843,0.4010907114
-2.2720317841,0.3781695962,-0.3648051918
-4.5174598694,0.7519111037,0.562305212
-3.1877806187,0.5311636925,-0.3968065977
-4.5301604271,0.7556512356,0.72742033
-3.2386162281,0.5407960415,-0.2872653306
-4.5195250511,0.755497694,0.890696466
-4.5267562866,0.757519722,-0.2405360788
-4.5377430916,0.7601713538,1.0622189045
-4.5301742554,0.7589033246,-0.0801763609
-4.5363907814,0.7607586384,1.2324962616
-1.5638393164,0.2645032406,-0.4249808788
-4.5209560394,0.765474081,0.080036737
-1.7292029858,0.2930936515,-0.4049119055
-4.5113759041,0.7646619081,0.2398033738
-1.9549453259,0.3317067027,-0.3854341805
-4.5217165947,0.7680383325,0.4012650251
-2.2784879208,0.3874228001,-0.3660567105
-4.5107593536,0.7677960992,0.5618177056
-3.1955971718,0.544511199,-0.3980253339
-4.5274953842,0.7714589238,0.72742033
-3.2406368256,0.5527677536,-0.2876139581
-4.5304074287,0.773583591,0.8933677673
-4.5319595337,0.774661541,-0.2409547567
-4.5350623131,0.7760065198,1.0622189045
-4.5334105492,0.7757238746,-0.0802810714
-4.547036171,0.778873384,1.2361197472
-1.557195425,0.2689743936,-0.4234279692
-4.5341567993,0.7831849456,0.0803159773
-1.7359024286,0.3001544774,-0.4067115188
-4.5126152039,0.7810851932,0.2400127351
-1.942168951,0.3365181386,-0.3831444979
-4.5288238525,0.7855200171,0.4021365941
-2.2986001968,0.3986899257,-0.3694982827
-4.523835659,0.7854670286,0.5637676716
-3.1937739849,0.5551053286,-0.3980253339
-4.5228290558,0.786919713,0.7271074653
-3.242613554,0.5647593737,-0.2879625559
-4.5297513008,0.7889375687,0.8937493563
-4.5214953423,0.7883138657,-0.2405360788
-4.5401425362,0.7923813462,1.0640184879
-4.5267353058,0.7908555269,-0.0802112594
-4.5461931229,0.7950726748,1.2366374731
-1.5448796749,0.2721256614,-0.42032215
-4.5313949585,0.7990074754,0.0803159773
-1.7367632389,0.3065504432,-0.4071614146
-4.5098614693,0.7968325615,0.2400127351
-1.9429756403,0.3432979584,-0.3835260868
-4.5203080177,0.7994930148,0.4016136527
-2.2952494621,0.4063662589,-0.3691853881
-4.5288844109,0.8026401997,0.5647426248
-3.2094078064,0.5693711638,-0.4002189636
-4.5239443779,0.8033934236,0.7277332544
-3.240622282,0.5760756731,-0.2879625559
-4.5385670662,0.8068073988,0.8960390687
-4.5324807167,0.8065414429,-0.2412687838
-4.546942234,0.8099335432,1.0662679672
-4.5278844833,0.8073542118,-0.0802810714
-4.5414881706,0.8105975986,1.2361197472
-1.5438718796,0.2777861357,-0.42032215
-4.5167703629,0.8126944304,0.0801065415
-1.7318469286,0.3119201958,-0.4062616229
-4.5345702171,0.8175324798,0.2414781302
-1.9552286863,0.3528577685,-0.3861974478
-4.527150631,0.8178252578,0.4024851918
-2.3034636974,0.4165341556,-0.3707497418
-4.5260548592,0.8184441924,0.5647426248
-3.2347476482,0.5855207443,-0.4036312997
-4.5327744484,0.8212921619,0.7296103835
-3.2189874649,0.5838285089,-0.2862194479
-4.5220580101,0.8209818602,0.8933677673
-4.5373539925,0.8245768547,-0.2416874617
-4.5477781296,0.827291131,1.0671678782
-4.5309410095,0.8242282867,-0.0803857893
-4.5386309624,0.8264455795,1.2361197472
-1.5580937862,0.2859635055,-0.4244632721
-4.5255618095,0.8314118981,0.0803159773
-1.7268587351,0.3175607622,-0.4053618014
-4.523686409,0.8326997161,0.2410594523
-1.9481925964,0.3586144745,-0.3850525916
-4.530146122,0.8347072601,0.4030081332
-2.3155939579,0.4270802438,-0.3729397953
-4.5171689987,0.833945334,0.564011395
-3.226723671,0.596290648,-0.4029000998
-4.5355610847,0.8389792442,0.7305490375
-3.2365214825,0.5986853838,-0.2879625559
-4.5268864632,0.8381905556,0.8948941827
-4.530520916,0.8396824002,-0.2414781302
-4.5410299301,0.8424499631,1.0662679672
-4.539686203,0.8430190682,-0.0805952102
-4.545068264,0.844840169,1.2387080193
-1.5551871061,0.2910451889,-0.4239456356
-4.5304937363,0.8486779332,0.0804555938
-1.7238243818,0.3232275844,-0.4049119055
-4.5168261528,0.8477484584,0.240850091
-1.9527176619,0.3664992452,-0.3861974478
-4.5330791473,0.8516191244,0.4035310745
-2.3296198845,0.4380806386,-0.3754427731
-4.5181317329,0.8504426479,0.5644989014
-3.2246227264,0.6075504422,-0.4029000998
-4.5384287834,0.8559034467,0.7314876318
-3.2344121933,0.6099786162,-0.2879625559
-4.5297203064,0.8550809622,0.8960390687
-4.5334501266,0.8566044569,-0.2417921424
-4.5361471176,0.8579328656,1.0658181906
-4.5406451225,0.8596055508,-0.0806650221
-4.547785759,0.861779511,1.2402609587
-1.5465711355,0.2950244844,-0.4218750596
-4.5392894745,0.8667365313,0.0806650221
-1.7322560549,0.3310720623,-0.4071614146
-4.5139899254,0.8627223372,0.240850091
-1.9456415176,0.372207135,-0.3850525916
-4.5320363045,0.8678110838,0.4037054181
-2.3591177464,0.4521594346,-0.3804486692
-4.5190343857,0.8669579029,0.5649862885
-3.2088360786,0.6161816716,-0.401193887
-4.5258660316,0.8690863848,0.7299233079
-3.2342197895,0.6216412783,-0.2881368995
-4.5402035713,0.8734838963,0.8987103701
-4.5343546867,0.8731782436,-0.2420014739
-4.5426921844,0.8756060004,1.0680675507
-4.5338425636,0.8739002347,-0.0805952102
-4.5467996597,0.8772219419,1.2407785654
-1.539842844,0.2993150651,-0.42032215
-4.5403161049,0.882547915,0.0807348341
-1.7368872166,0.337931186,-0.408511132
-4.5305557251,0.8822907209,0.2418968081
-1.9443304539,0.3789960444,-0.3850525916
-4.5309352875,0.8840073347,0.4038797021
-2.3634216785,0.4611149728,-0.3813872933
-4.5297727585,0.8846023083,0.5666924715
-3.2243089676,0.6302466393,-0.4033875763
-4.5305585861,0.8863964677,0.731174767
-3.243761301,0.6352252364,-0.2891827524
-4.533428669,0.8877806067,0.8979471922
-4.5471138954,0.8912834525,-0.2428388745
-4.5474123955,0.8921661377,1.0698671341
-4.5386137962,0.8912636042,-0.0807348341
-4.5399193764,0.8923418522,1.2397433519
-1.5426319838,0.3051695526,-0.4213574231
-4.5332846642,0.8976144195,0.0806650221
-1.7337856293,0.3436128199,-0.4080612361
-4.5334825516,0.8984748125,0.2422108352
-1.9469143152,0.3862056434,-0.3858157992
-4.5299329758,0.899415791,0.4040540159
-2.3676099777,0.4705171883,-0.3823258579
-4.5422334671,0.9035060406,0.5686424375
-3.2143015862,0.6399472952,-0.4024125934
-4.5372810364,0.903344214,0.7327390909
-3.2299134731,0.6436415911,-0.2881368995
-4.5264515877,0.9028307199,0.8971839547
-4.5420160294,0.9067595005,-0.2427341789
-4.5538253784,0.9099446535,1.0721167326
-4.5375938416,0.9067012668,-0.08076974
-4.5445122719,0.9089074135,1.2418138981
-1.5434513092,0.3109340668,-0.4218750596
-4.5263619423,0.9118526578,0.0805952102
-1.7249953747,0.3478201032,-0.4062616229
-4.5361919403,0.9154794812,0.2425248474
-1.9494031668,0.3937767744,-0.3865790367
-4.5345768929,0.9168021083,0.4047512412
-2.3679730892,0.4787574708,-0.3826387525
-4.5197553635,0.9146265388,0.5662050247
-3.2394001484,0.6561198831,-0.4058249593
-4.5457162857,0.9215317965,0.7346163392
-3.2237415314,0.6541197896,-0.2877882421
-4.5311288834,0.919397831,0.8987103701
-4.5350694656,0.9210215807,-0.2425248474
-4.554602623,0.9258161187,1.0730165243
-4.5500774384,0.9257232547,-0.0810489729
-4.5469908714,0.9259217381,1.2433668375
-1.5479784012,0.3177540302,-0.4234279692
-4.5326213837,0.9312381744,0.08076974
-1.7160118818,0.352870971,-0.4044620097
-4.5210676193,0.9296867847,0.2418968081
-1.9594845772,0.403293252,-0.3888687491
-4.5428948402,0.9358279705,0.4057971239
-2.385463953,0.4918352067,-0.3857674301
-4.5181546211,0.9323744774,0.5664487481
-3.2369740009,0.6679877639,-0.4058249593
-4.5442433357,0.938586235,0.7349292636
-3.2466871738,0.6711745858,-0.2900542915
-4.5333328247,0.937982738,0.8998552561
-4.5334558487,0.9388332963,-0.2426295131
-4.5072889328,0.9334143996,1.0626688004
-4.5388216972,0.9407705665,-0.0809093565
-4.448987484,0.922960341,1.2174848318
-1.5431340933,0.322096169,-0.4223926961
-4.5334239006,0.9470818639,0.080839552
-1.7262772322,0.3609526455,-0.4071614146
-4.5120949745,0.9434478879,0.241582796
-1.9369984865,0.4053653777,-0.384670943
-4.5280661583,0.9484370947,0.4047512412
-2.4012200832,0.5033908486,-0.3885832727
-4.4761819839,0.9391995072,0.5615739822
-3.2133700848,0.6742343903,-0.4031438231
-3.2424938679,0.6815276146,-0.2898800075
-4.5400896072,0.9559193254,-0.2431528866
-4.0083665848,0.8439646363,0.9456942081
-4.5298066139,0.9545797706,-0.0808046386
-4.0187029839,0.8476048708,1.1004986763
-1.5307188034,0.3248057067,-0.4192868769
-4.3600797653,0.9259676337,0.0778028294
-1.725070715,0.3666752875,-0.4071614146
-4.022342205,0.8557083607,0.2155194879
-1.9394841194,0.4126035869,-0.3854341805
-4.0221304893,0.8563970327,0.3597789109
-2.4246535301,0.516703248,-0.3926505744
-3.9838037491,0.8496901393,0.500151813
-3.2129383087,0.6858623028,-0.4033875763
-3.9871921539,0.8518689275,0.6457615495
-3.2421643734,0.6926927567,-0.2900542915
-3.9836938381,0.8518476486,0.7918573618
-4.2478461266,0.9091085196,-0.2276614457
-3.9672858715,0.8497881889,0.9366961718
-4.0298094749,0.863915205,-0.0719388202
-3.9703867435,0.8519018292,1.0880752802
-1.5427943468,0.3330000937,-0.4229103327
-3.9952185154,0.8630674481,0.071345441
-1.7256851196,0.3731060922,-0.4076113105
-3.9841938019,0.8621405959,0.2136353999
-1.9380320311,0.4193711877,-0.3854341805
-3.9645926952,0.8586243987,0.3548981547
-2.4247655869,0.5255815983,-0.3929634094
-3.942013979,0.8551740646,0.4952770472
-3.2493224144,0.7054972649,-0.4082623422
-3.941726923,0.8565525413,0.6388784051
-3.2416739464,0.7044283152,-0.2902286053
-3.9288992882,0.8544831276,0.7815536857
-3.975331068,0.865309,-0.213216722
-3.9414465427,0.8586528301,0.9312974215
-3.9876928329,0.8694576621,-0.0712407231
-3.9164280891,0.8546354771,1.0740990639
-1.535961628,0.3371409476,-0.4213574231
-3.945306778,0.8667097688,0.0705077201
-1.7167590857,0.377453804,-0.405811727
-3.9187409878,0.8623077273,0.2102858871
-1.9518954754,0.4295090139,-0.3884871304
-3.9109816551,0.8613159657,0.350366056
-2.4383487701,0.5374439955,-0.3954663873
-3.9041121006,0.8612329364,0.4908897877
-3.2429633141,0.7159786224,-0.4077748656
-3.9020648003,0.8622086644,0.6329339147
-3.2293431759,0.7141546011,-0.2893570662
-3.8798861504,0.8580191731,0.7723948956
-3.9235348701,0.8683892488,-0.2105999142
-3.881346941,0.8597624302,0.9178003669
-3.9494922161,0.8755815029,-0.0706124306
-3.8738157749,0.8595128059,1.0632287264
-1.5384863615,0.3436104357,-0.4223926961
-3.8993220329,0.8708869815,0.0697398186
-1.719234705,0.3842943609,-0.4067115188
-3.8767251968,0.8672609329,0.2081924528
-1.9618031979,0.4392338693,-0.3907768428
-3.886412859,0.8708526492,0.3484486639
-2.4575653076,0.5511323214,-0.3989079595
-3.8545947075,0.8644294143,0.4850400388
-3.2326967716,0.7255555391,-0.4067998827
-3.8585567474,0.8667327166,0.6263636947
-3.2462694645,0.7297921181,-0.2911001742
-3.8479845524,0.8657688498,0.7666705847
-3.8657681942,0.8704798818,-0.2076690942
-3.823038578,0.8615583181,0.9047531486
-3.8761842251,0.8735351563,-0.0693558678
-3.8349859715,0.8649540544,1.0533936024
-1.5353937149,0.3485510647,-0.4218750596
-3.8454036713,0.8736541271,0.0688322932
-1.7216150761,0.3914572895,-0.4076113105
-3.838465929,0.8734869957,0.2063083649
-1.9353717566,0.4404160678,-0.3858157992
-3.8464391232,0.8760074973,0.3451367319
-2.4633302689,0.5614634752,-0.4001594186
-3.806886673,0.8683974147,0.4794340432
-3.2184038162,0.7347482443,-0.4053374827
-3.8091359138,0.8703093529,0.6188548207
-3.2437021732,0.7411193252,-0.2911001742
-3.8104894161,0.8713183403,0.7598014474
-3.8276615143,0.8759479523,-0.2057850063
-3.7858161926,0.8670670986,0.8966549039
-3.8300755024,0.8779073358,-0.0685879588
-3.7828330994,0.8677746058,1.0399349928
-1.5247555971,0.351736933,-0.4192868769
-3.8228461742,0.882573545,0.0684832484
-1.725934267,0.3987806141,-0.4089610279
-3.7964756489,0.8778803349,0.2042149156
-1.9491250515,0.4507071078,-0.3888687491
-3.7812428474,0.8750542402,0.3395587504
-2.4729018211,0.572732985,-0.4020366371
-3.7748248577,0.8749572039,0.4757779837
-3.2467594147,0.7531553507,-0.4092372954
-3.7695150375,0.8751130104,0.6129103303
-3.2352731228,0.7510858774,-0.2905772328
-3.7596166134,0.8735074997,0.7502610087
-3.7934546471,0.8820662498,-0.2041102499
-3.7580919266,0.8745349646,0.8908061981
-3.7958259583,0.8840152621,-0.0680294782
-3.7515597343,0.8743953705,1.0321704149
-1.5291610956,0.3583799899,-0.4208397865
-3.7691235542,0.8840400577,0.0675757155
-1.7188403606,0.4034664631,-0.4076113105
-3.7583897114,0.8829066157,0.2023308277
-1.9532735348,0.4588555694,-0.3900136054
-3.7413146496,0.879584372,0.3362468481
-2.4708878994,0.5813610554,-0.4020366371
-3.7369673252,0.8799389005,0.4713906646
-3.2557036877,0.7672160268,-0.4106997252
-3.7202944756,0.8773826361,0.6054014564
-3.2421941757,0.7652270794,-0.2914488018
-3.7240622044,0.8789582253,0.74377352
-3.7592525482,0.8879565597,-0.2024355084
-3.7246725559,0.8804758787,0.8836077452
-3.7615816593,0.8898931146,-0.067471005
-3.7052474022,0.877248764,1.0202647448
-1.5334751606,0.3653250039,-0.4223926961
-3.7232193947,0.8869951963,0.0668078139
-1.7136303186,0.4085600376,-0.4067115188
-3.7242014408,0.8886039257,0.2006560713
-1.9630359411,0.46874699,-0.392303288
-3.7148118019,0.8877341151,0.3341551125
-2.4821887016,0.5936302543,-0.4042266905
-3.6971905231,0.8842052817,0.4667596221
-3.2394919395,0.7753407955,-0.4089935422
-3.6979985237,0.8857631683,0.6022727489
-3.2472531796,0.7783976793,-0.2921460569
-3.6826341152,0.883441329,0.7361411452
-3.7113046646,0.8910052776,-0.200028047
-3.6721553802,0.8822841048,0.871910274
-3.7253983021,0.8950764537,-0.0668776259
-3.6871361732,0.8865641356,1.0161236525
-1.5321905613,0.370675683,-0.4223926961
-3.6810722351,0.8912254572,0.0661097169
-1.7121212482,0.4148381054,-0.4067115188
-3.6628441811,0.8874881268,0.1975159198
-1.9575718641,0.4746711552,-0.3915400803
-3.6807112694,0.8931784034,0.3313661516
-2.4973778725,0.6064861417,-0.4070425332
-3.6630618572,0.8902485967,0.4628598094
-3.2346992493,0.7867406011,-0.4087498188
-3.6641733646,0.891196847,0.5972668529
-3.2522599697,0.7916120887,-0.2928432822
-3.65473032,0.8902513981,0.7311801314
-3.6596610546,0.8921290636,-0.1974112391
-3.6463346481,0.8895546794,0.8665114641
-3.6853394508,0.8990702629,-0.0662144274
-3.6539914608,0.8920983076,1.0078414679
-1.5271351337,0.3751005232,-0.4213574231
-3.650908947,0.8967496157,0.0656210482
-1.7107361555,0.4205134511,-0.4067115188
-3.6345114708,0.8940663934,0.1961551756
-1.9559029341,0.4815019965,-0.3915400803
-3.6427493095,0.8974414468,0.3282285333
-2.5241234303,0.6218525171,-0.4117355645
-3.6446704865,0.8985893726,0.4609098732
-3.2378544807,0.798889637,-0.4094810188
-3.6341912746,0.8973523974,0.5928866863
-3.2456085682,0.8020039797,-0.2924946547
-3.6365106106,0.8985975981,0.7281271815
-3.6528048515,0.9033012986,-0.1972018927
-3.632014513,0.8988327384,0.8638120294
-3.6627681255,0.9071209431,-0.0658653826
-1.5183848143,0.3782941997,-0.4192868769
-3.6458163261,0.9090037346,0.0655861422
-1.7111487389,0.426954329,-0.4071614146
-3.6333062649,0.9072316885,0.1962598562
-1.954295516,0.4879849851,-0.3915400803
-3.6281554699,0.9066182971,0.3271826506
-2.5353517532,0.6340141892,-0.4139256477
-3.631882906,0.9088976383,0.4596911967
-3.2408227921,0.8116338253,-0.4102122486
-3.627204895,0.9090714455,0.5922609568
-3.2467963696,0.8137311935,-0.2928432822
-3.6238303185,0.9088987708,0.726219058
-3.6457550526,0.91507411,-0.1969925612
-3.6383051872,0.9138783216,0.8660615683
-3.6460037231,0.9164893627,-0.0656210482
-2.4467709064,0.6154944301,0.6760354042
-1.5264195204,0.3859599829,-0.4218750596
-3.6212964058,0.916328609,0.0652021915
-1.7134262323,0.433881551,-0.4080612361
-3.6339893341,0.9208900928,0.1964692026
-1.9601927996,0.4967329204,-0.3930665553
-3.6249685287,0.9192774892,0.3271826506
-2.5312082767,0.6423744559,-0.4136127532
-3.62291646,0.9201039672,0.4589599967
-3.2437422276,0.8244077563,-0.4109434783
-3.6278381348,0.9227011204,0.5928866863
-3.2342813015,0.822604239,-0.2919717431
-3.6111223698,0.919121623,0.7243109941
-3.6270551682,0.9238499999,-0.1961551756
-3.6483111382,0.9299430847,0.8692108393
-3.6408448219,0.9287166595,-0.0655861422
-2.4296329021,0.6202084422,0.6718943119
-1.5231916904,0.3908057213,-0.4213574231
-3.6180758476,0.9289637804,0.0652021915
-1.700576663,0.4369497299,-0.4053618014
-3.6212437153,0.930449903,0.1959458441
-1.9622497559,0.504550159,-0.3938297927
-3.6371738911,0.9358975291,0.3285771608
-2.5385153294,0.6536697745,-0.4151771069
-3.6158378124,0.9317532182,0.4584724903
-3.2390680313,0.8346645832,-0.4106997252
-3.6419734955,0.9391658902,0.595702529
-3.2506818771,0.8388682604,-0.2937148511
-3.6135952473,0.9331930876,0.7254558802
-3.6160736084,0.9345062971,-0.1957364976
-3.6376607418,0.940085113,0.8674112558
-3.6338729858,0.9397838116,-0.0655163378
-2.4256925583,0.6277779937,0.6713766456
-1.5274963379,0.3973136544,-0.4229103327
-3.6227164268,0.9429717064,0.0653418079
-1.6953467131,0.4416042864,-0.4044620097
-3.6162052155,0.9419499636,0.1958411634
-1.9643651247,0.512044847,-0.3945930302
-3.6340506077,0.9479538202,0.3285771608
-2.5573587418,0.6675713658,-0.418618679
-3.6165697575,0.9447422624,0.4589599967
-3.2401235104,0.8464046717,-0.4111872017
-3.6388390064,0.9512380958,0.595702529
-3.2613751888,0.8531723022,-0.2949350178
-3.6275737286,0.9496459365,0.728890419
-3.6148865223,0.9469986558,-0.1958411634
-3.6326379776,0.9516490698,0.86696136
-3.644276619,0.9553787708,-0.0657606646
-2.4235975742,0.6358186007,0.6713766456
-1.5243023634,0.4018839896,-0.4223926961
-3.6292369366,0.9575307369,0.0655163378
-1.6976413727,0.4482188225,-0.4053618014
-3.6244809628,0.9576292634,0.1964692026
-1.9512676001,0.5155471563,-0.392303288
-3.6328129768,0.960508883,0.3287514448
-2.5761373043,0.6816062927,-0.4220602512
-3.6268496513,0.9602867961,0.4606661499
-3.2409870625,0.8587266207,-0.4116746783
-3.6240401268,0.9608966708,0.5938252807
-3.2545256615,0.8635296226,-0.2945863903
-3.6357903481,0.9646912813,0.7311801314
-3.6194477081,0.9610312581,-0.1962598562
-3.6330606937,0.9653246403,0.8678612113
-3.6293246746,0.9650099874,-0.0655512437
-2.4120287895,0.6417909861,0.6687884331
-1.5097557306,0.4039727449,-0.4187692106
-3.6239407063,0.9696756005,0.0654814318
-1.7017136812,0.4556541443,-0.4067115188
-3.6191868782,0.9697583318,0.196364522
-1.9626389742,0.5262542367,-0.394974649
-3.6292681694,0.9738166332,0.3287514448
-2.5888838768,0.6951423883,-0.4245631993
-3.6311438084,0.9750001431,0.461641103
-3.2475552559,0.872610271,-0.4128933847
-3.632109642,0.9766187072,0.595702529
-3.2476434708,0.8738494515,-0.2942377925
-3.6322300434,0.9780107737,0.7311801314
-3.621686697,0.9758496881,-0.1965738833
-3.6407876015,0.981678009,0.8705605865
-3.6317260265,0.9792346954,-0.0656559542
-2.3967177868,0.6466839314,0.6651650071
-1.5139297247,0.4107579291,-0.42032215
-3.6184325218,0.9824285507,0.0654465258
-1.7037931681,0.4629104733,-0.4076113105
-3.6310269833,0.9872079492,0.1972018927
-1.9607900381,0.5331019759,-0.394974649
-3.6277694702,0.9870032668,0.3289257586
-2.59025383,0.7052130103,-0.4251889288
-3.6218001842,0.9867361784,0.4609098732
-3.248165369,0.8855515718,-0.4133808613
-3.6342229843,0.991484344,0.5966411233
-3.2541842461,0.8878026605,-0.2951093316
-3.6287941933,0.9906829,0.7311801314
-3.6221115589,0.9895386696,-0.1967832148
-3.6467373371,0.9969502091,0.8728100657
-3.6281125546,0.9925391078,-0.0656559542
-2.3887414932,0.6539337635,0.6636120677
-1.5162121058,0.4170648158,-0.4213574231
-3.6265487671,0.998237431,0.0656559542
-1.6871368885,0.4647146761,-0.4040121138
-3.6275589466,0.9998767972,0.1972018927
-1.962702632,0.5409865975,-0.3957378864
-3.6377465725,1.0033689737,0.3301459551
-2.60110569,0.7179288268,-0.4273790121
-3.6259875298,1.0014874935,0.4618848562
-3.2546215057,0.8995286822,-0.4145995378
-3.6421632767,1.007322669,0.598518312
-3.258746624,0.9012801051,-0.2958065867
-3.6347746849,1.0059629679,0.7330881953
-3.6186351776,1.0021762848,-0.1967832148
-3.648869276,1.0112342834,0.8741598129
-3.645822525,1.0110759735,-0.066039905
-2.3938901424,0.6643343568,0.6656826138
-1.5240513086,0.4249495864,-0.4239456356
-3.6307470798,1.0130393505,0.0657955706
-1.6855044365,0.4706010818,-0.4040121138
-3.6184518337,1.0102894306,0.1968878806
-1.9683651924,0.5499480367,-0.3972643316
-3.6438162327,1.0187424421,0.3310174942
-2.5966813564,0.7264718413,-0.4270661175
-3.6148228645,1.0119979382,0.4609098732
-3.2514619827,0.9108832479,-0.4145995378
-3.6464116573,1.0215266943,0.5997697711
-3.26517272,0.9153388739,-0.2966781259
-3.6425824165,1.0218262672,0.7353779078
-3.6228067875,1.0169597864,-0.1972018927
-3.6321840286,1.0202770233,0.8710104823
-3.6328234673,1.0204566717,-0.0658653826
-2.3916740417,0.6722692847,0.6656826138
-1.5151225328,0.4281651676,-0.4218750596
-3.6446864605,1.0299680233,0.0661097169
-1.6914354563,0.4783090055,-0.405811727
-3.6245119572,1.0256341696,0.1974112391
-1.9664336443,0.5568151474,-0.3972643316
-3.6440718174,1.0325419903,0.3313661516
-2.5999596119,0.7366943955,-0.4280047417
-3.636275053,1.03101933,0.464078486
-3.2484233379,0.9216606021,-0.4145995378
-3.6390230656,1.0331698656,0.5991440415
-3.261957407,0.9267317057,-0.2966781259
-3.6486163139,1.0365827084,0.7372859716
-3.6270992756,1.0311527252,-0.1976206005
-3.6381528378,1.0349814892,0.8732600212
-3.6292393208,1.033131361,-0.0658653826
-2.3893129826,0.6806132197,0.6656826138
-1.5118370056,0.4326556623,-0.4213574231
-3.6333796978,1.0404822826,0.0659701005
-1.6935021877,0.4852840006,-0.4067115188
-3.6306910515,1.0403980017,0.1979345977
-1.9796739817,0.5676622391,-0.4003172815
-3.6348824501,1.0429720879,0.3308432102
-2.5954737663,0.7452204823,-0.4276918769
-3.6383776665,1.0453495979,0.4648097157
-3.2585408688,0.9368336201,-0.4163057208
-3.6336781979,1.0446859598,0.5988311768
-3.2569518089,0.9369930625,-0.2965038419
-3.6412029266,1.048225522,0.7365227342
-3.6311542988,1.0460189581,-0.1980392784
-3.653242588,1.0530734062,0.8777590394
-3.6373224258,1.0484842062,-0.0660748109
-2.3759057522,0.6853203773,0.6625767946
-1.5084620714,0.437392354,-0.4208397865
-3.629909277,1.0525254011,0.0659701005
-1.6937551498,0.4914402366,-0.4071614146
-3.6385455132,1.056406498,0.198562637
-1.9889925718,0.5778556466,-0.4026069939
-3.6350460052,1.0567662716,0.331191808
-2.5816068649,0.7505146265,-0.4258146584
-3.6387033463,1.0585182905,0.4652971923
-3.2611341476,0.9492987394,-0.4170369208
-3.6413886547,1.0606782436,0.600708425
-3.2536613941,0.9483554959,-0.2965038419
-3.6377067566,1.0602945089,0.7365227342
-3.635335207,1.0602916479,-0.1984579712
-3.651601553,1.0657273531,0.8782089353
-3.6451573372,1.0645371675,-0.0662842393
-2.3864791393,0.6974028945,0.6662002206
-1.5124092102,0.4445522726,-0.4223926961
-3.6373517513,1.0698410273,0.0661795288
-1.6787694693,0.4940887094,-0.4040121138
-3.6365654469,1.070299387,0.1986673176
