x,y,z
-18.2864 , -19.8684 , 2.45201
-3.3914 , -3.95855 , -0.807663
-14.8731 , -16.2158 , 2.7894
-5.68626 , -6.40147 , -1.02303
-19.0233 , -20.6342 , 4.54833
-7.90691 , -8.76589 , -0.994184
-9.23876 , -10.1794 , -0.673424
-14.5372 , -15.8123 , -0.310592
-0.794114 , -1.18337 , -0.38301
-18.6084 , -20.0852 , 0.556959
-0.975031 , -1.37443 , -0.385325
-19.2171 , -20.7203 , 1.56711
-1.92281 , -2.37796 , -0.584753
-18.3295 , -19.7759 , 2.44889
-3.40776 , -3.94859 , -0.808233
-14.8614 , -16.0906 , 2.77727
-5.69478 , -6.36618 , -1.02054
-18.4687 , -19.9032 , 4.40264
-7.87981 , -8.67646 , -0.986881
-9.21919 , -10.0881 , -0.669232
-14.5949 , -15.7634 , -0.310455
-34.6291 , -36.9766 , 13.735
-0.799414 , -1.18102 , -0.38351
-18.8063 , -20.154 , 0.560747
-0.987725 , -1.37852 , -0.387989
-19.2588 , -20.6202 , 1.565
-1.93636 , -2.37595 , -0.586238
-18.4024 , -19.7151 , 2.44968
-3.41864 , -3.93284 , -0.807564
-18.1274 , -19.4157 , 3.35699
-5.71681 , -6.3453 , -1.02046
-18.557 , -19.8576 , 4.40732
-7.8412 , -8.57577 , -0.978211
-9.21148 , -10.01 , -0.665956
-14.6359 , -15.6969 , -0.309937
-34.6592 , -36.7509 , 13.697
-0.80471 , -1.17865 , -0.38401
-18.9289 , -20.1422 , 0.562448
-0.988329 , -1.36987 , -0.386632
-1.95399 , -2.37814 , -0.588858
-18.4572 , -19.6354 , 2.44815
-3.43219 , -3.91991 , -0.807515
-14.8358 , -15.841 , 2.75299
-5.75251 , -6.33867 , -1.02278
-19.5839 , -20.7994 , 4.62999
-7.79509 , -8.46827 , -0.968686
-24.7519 , -26.1858 , 7.12777
-9.17431 , -9.90188 , -0.660548
-0.811345 , -1.17764 , -0.385025
-19.0758 , -20.1619 , 0.564897
-0.990012 , -1.36285 , -0.385722
-20.0799 , -21.1946 , 1.61855
-1.96349 , -2.37175 , -0.589207
-18.5393 , -19.5842 , 2.45018
-3.44639 , -3.90901 , -0.807778
-5.74302 , -6.28721 , -1.01741
-19.6863 , -20.7612 , 4.6372
-7.73448 , -8.34685 , -0.957452
-24.8248 , -26.0884 , 7.12424
-9.17504 , -9.83743 , -0.658094
-35.7022 , -37.3536 , 12.0863
-13.5944 , -14.4071 , -0.283313
-34.7392 , -36.3368 , 13.6323
-0.821825 , -1.18095 , -0.387584
-19.619 , -20.5825 , 0.578092
-1.0109 , -1.3752 , -0.391067
-19.6448 , -20.5986 , 1.57936
-1.96298 , -2.35584 , -0.586908
-15.5837 , -16.4066 , 2.06392
-3.45986 , -3.89599 , -0.807728
-5.77723 , -6.27897 , -1.0195
-19.6925 , -20.6233 , 4.6223
-7.67587 , -8.23164 , -0.946739
-24.7925 , -25.8738 , 7.08995
-9.14929 , -9.7428 , -0.653603
-35.7508 , -37.1438 , 12.0596
-13.5859 , -14.2983 , -0.281797
-34.8657 , -36.2142 , 13.6327
-0.806878 , -1.15775 , -0.380366
-19.7157 , -20.5387 , 0.579039
-1.01008 , -1.36511 , -0.389263
-19.8085 , -20.6232 , 1.58674
-1.97928 , -2.35643 , -0.589149
-15.7284 , -16.4409 , 2.07531
-3.46499 , -3.87444 , -0.805821
-20.3316 , -21.1447 , 3.70311
-5.79201 , -6.2507 , -1.01822
-19.6344 , -20.4206 , 4.59286
-7.6152 , -8.11268 , -0.935681
-24.8084 , -25.7103 , 7.0695
-9.12439 , -9.64989 , -0.649217
-35.8255 , -36.962 , 12.0419
-13.5684 , -14.1813 , -0.280092
-0.816178 , -1.15946 , -0.38241
-19.1341 , -19.8041 , 0.561551
-1.01469 , -1.3606 , -0.389246
-1.99835 , -2.35973 , -0.592148
-15.8456 , -16.446 , 2.08315
-3.47973 , -3.86276 , -0.806082
-19.3612 , -20.0114 , 3.5182
-5.83036 , -6.24645 , -1.02103
-19.7082 , -20.3538 , 4.59375
-7.53842 , -7.97864 , -0.922743
-24.9033 , -25.6281 , 7.07137
-9.12421 , -9.58287 , -0.646658
-13.6064 , -14.1215 , -0.279658
-0.825504 , -1.16113 , -0.384454
-19.743 , -20.282 , 0.576438
-1.01378 , -1.35054 , -0.387442
-2.02301 , -2.36851 , -0.59666
-18.6218 , -19.1359 , 2.42773
-3.49303 , -3.84962 , -0.806033
-19.361 , -19.8722 , 3.50611
-5.85338 , -6.2265 , -1.02119
-19.2618 , -19.762 , 4.47644
-7.48465 , -7.86927 , -0.912718
-9.09412 , -9.48621 , -0.64197
-13.7006 , -14.1183 , -0.280492
-0.836219 , -1.1641 , -0.387012
-19.8107 , -20.2092 , 0.576621
-1.01558 , -1.34326 , -0.386532
-2.04498 , -2.37436 , -0.600415
-17.926 , -18.3052 , 2.33175
-3.51328 , -3.84343 , -0.807532
-18.5876 , -18.959 , 3.35795
-5.8679 , -6.19804 , -1.0199
-19.2099 , -19.5796 , 4.45013
-7.4598 , -7.78998 , -0.906287
-24.8345 , -25.2042 , 7.00353
-9.07759 , -9.404 , -0.638299
-35.9898 , -36.3609 , 11.9708
-13.7302 , -14.0549 , -0.27994
-35.088 , -35.4524 , 13.5304
-0.822315 , -1.14248 , -0.380309
-20.0219 , -20.2864 , 0.580757
-1.03646 , -1.35546 , -0.391877
-18.2541 , -18.5144 , 1.4477
-2.0364 , -2.34962 , -0.595843
-18.0376 , -18.2893 , 2.33802
-3.53986 , -3.84477 , -0.810583
-18.6235 , -18.8697 , 3.35349
-5.88546 , -6.17483 , -1.01935
-18.984 , -19.2189 , 4.38401
-7.38502 , -7.66179 , -0.89387
-24.8899 , -25.0931 , 6.99614
-9.07456 , -9.33913 , -0.635751
-36.0078 , -36.1387 , 11.9377
-13.6626 , -13.8904 , -0.277165
-0.841066 , -1.15377 , -0.385955
-19.4046 , -19.5345 , 0.562546
-1.04241 , -1.35223 , -0.392307
-18.3185 , -18.4496 , 1.44794
-2.04263 , -2.34055 , -0.595437
-18.0187 , -18.1499 , 2.3283
-3.56154 , -3.83975 , -0.812392
-18.6044 , -18.7198 , 3.33891
-5.93225 , -6.17839 , -1.0236
-7.29112 , -7.51875 , -0.879408
-23.4416 , -23.4875 , 6.57316
-9.04154 , -9.2419 , -0.630966
-13.6568 , -13.7883 , -0.275784
-0.844931 , -1.14985 , -0.385941
-1.04975 , -1.35035 , -0.393183
-18.3826 , -18.3846 , 1.44818
-2.04222 , -2.32418 , -0.593137
-18.204 , -18.206 , 2.34381
-3.5663 , -3.81802 , -0.810485
-18.7573 , -18.74 , 3.35447
-5.92527 , -6.12888 , -1.01871
-7.23748 , -7.41417 , -0.869734
-23.4953 , -23.377 , 6.56577
-9.05647 , -9.19254 , -0.629631
-0.846016 , -1.14322 , -0.384898
-1.04314 , -1.33481 , -0.389593
-18.4465 , -18.3193 , 1.44841
-2.05298 , -2.3188 , -0.593864
-18.6038 , -18.4697 , 2.38595
-3.56105 , -3.78666 , -0.806412
-5.9607 , -6.12104 , -1.02104
-19.6985 , -19.5177 , 4.49982
-7.14322 , -7.27114 , -0.855273
-9.05399 , -9.12647 , -0.62708
-13.7524 , -13.6906 , -0.275431
-0.86928 , -1.15811 , -0.392086
-14.5743 , -14.4472 , 0.429305
-1.07285 , -1.3546 , -0.397616
-2.05244 , -2.30246 , -0.591565
-3.58829 , -3.78697 , -0.809459
-5.97617 , -6.09371 , -1.02
-23.4545 , -23.0137 , 6.51094
-0.875946 , -1.15678 , -0.3931
-14.613 , -14.3841 , 0.429185
-1.06054 , -1.33366 , -0.39224
-19.0994 , -18.6909 , 2.4319
-3.62413 , -3.79536 , -0.814364
-6.02016 , -6.09385 , -1.02376
-0.857459 , -1.13138 , -0.384855
-14.6113 , -14.2877 , 0.428061
-1.0775 , -1.34133 , -0.396244
-19.1413 , -18.6011 , 2.4293
-3.63941 , -3.78512 , -0.814937
-18.8037 , -18.2754 , 3.31934
-0.880687 , -1.14623 , -0.392043
-14.6667 , -14.2411 , 0.428398
-1.07353 , -1.32853 , -0.393547
-19.2895 , -18.6189 , 2.44019
-3.65244 , -3.77143 , -0.814889
-19.1062 , -18.4354 , 3.3606
-0.877491 , -1.13555 , -0.389457
-14.7079 , -14.186 , 0.42842
-1.06075 , -1.308 , -0.388172
-3.62737 , -3.72316 , -0.806795
-0.890981 , -1.14095 , -0.393044
-14.7367 , -14.1144 , 0.428068
-1.05946 , -1.29799 , -0.386369
-1.39362 , -1.61031 , -0.407581
-3.66329 , -3.7311 , -0.811699
-18.8687 , -17.9639 , 3.29928
-4.89194 , -4.87709 , -0.823003
-23.5539 , -22.3367 , 5.25962
-7.10237 , -6.93867 , -0.832502
-13.8111 , -13.1941 , -0.269674
-0.88508 , -1.12745 , -0.389429
-14.7916 , -14.0673 , 0.428404
-1.07097 , -1.29994 , -0.388586
-1.35905 , -1.56675 , -0.396968
-3.69126 , -3.73007 , -0.814744
-19.0038 , -17.9645 , 3.31187
-4.90878 , -4.85902 , -0.82294
-7.15561 , -6.93996 , -0.835831
-13.7836 , -13.0769 , -0.267929
-0.88175 , -1.11683 , -0.386843
-14.8135 , -13.9849 , 0.427828
-1.07843 , -1.29763 , -0.389462
-1.33548 , -1.5344 , -0.389383
-2.716 , -2.80571 , -0.604257
-19.1218 , -17.9421 , 3.32101
-4.92639 , -4.83998 , -0.822875
-7.13273 , -6.87078 , -0.830273
-13.6841 , -12.8899 , -0.264605
-0.886911 , -1.11407 , -0.387344
-14.8503 , -13.9213 , 0.427703
-1.08136 , -1.29157 , -0.388999
-1.34646 , -1.53406 , -0.390877
-2.7125 , -2.78324 , -0.601436
-4.9431 , -4.82178 , -0.822812
-7.15063 , -6.83949 , -0.8295
-13.7288 , -12.8411 , -0.264437
-0.892067 , -1.1113 , -0.387844
-14.8661 , -13.8388 , 0.42704
-1.06839 , -1.27107 , -0.383624
-19.8082 , -18.33 , 1.50481
-1.34584 , -1.5231 , -0.389345
-2.73959 , -2.78873 , -0.605114
-19.2492 , -17.8088 , 3.32197
-4.95975 , -4.80353 , -0.82275
-7.19791 , -6.83495 , -0.832145
-23.527 , -21.685 , 6.3457
-13.6994 , -12.7249 , -0.262699
-0.900087 , -1.11109 , -0.389373
-14.9082 , -13.7804 , 0.427067
-1.06398 , -1.25852 , -0.380929
-1.37431 , -1.53847 , -0.395376
-2.74622 , -2.77553 , -0.604459
-19.1727 , -17.6155 , 3.29897
-4.93504 , -4.74799 , -0.81596
-7.20677 , -6.79547 , -0.830348
-13.7257 , -12.66 , -0.262156
-0.893731 , -1.09793 , -0.385759
-14.849 , -13.6311 , 0.424481
-1.07402 , -1.25903 , -0.382699
-1.35612 , -1.51172 , -0.389306
-2.74838 , -2.75836 , -0.602876
-19.0211 , -17.3566 , 3.2636
-4.95357 , -4.73333 , -0.816382
-7.20357 , -6.74538 , -0.827185
-13.7585 , -12.6055 , -0.261811
-0.894332 , -1.09147 , -0.384717
-14.8402 , -13.533 , 0.423267
-1.09114 , -1.26621 , -0.386702
-1.33898 , -1.48669 , -0.383615
-19.86 , -17.9983 , 2.44232
-2.76326 , -2.75356 , -0.60408
-4.93349 , -4.68427 , -0.810558
-7.25851 , -6.74967 , -0.830859
-23.0186 , -20.7886 , 6.15476
-13.7523 , -12.5164 , -0.26065
-0.902139 , -1.09141 , -0.386247
-14.9178 , -13.5119 , 0.424281
-1.09081 , -1.25779 , -0.385348
-19.5709 , -17.6258 , 1.47068
-1.36729 , -1.50214 , -0.389648
-19.821 , -17.8442 , 2.43081
-2.74114 , -2.71598 , -0.597549
-19.3287 , -17.3991 , 3.29617
-4.97941 , -4.69235 , -0.815301
-7.24934 , -6.69694 , -0.827189
-23.9663 , -21.4887 , 6.38531
-9.72755 , -8.88168 , -0.642066
-13.7807 , -12.4541 , -0.260173
-0.90869 , -1.08984 , -0.387262
-14.9317 , -13.4297 , 0.423612
-1.08331 , -1.2427 , -0.381761
-19.6081 , -17.5353 , 1.46917
-1.38122 , -1.50416 , -0.391897
-19.8471 , -17.7424 , 2.42678
-2.75639 , -2.71064 , -0.598752
-19.3057 , -17.2572 , 3.28255
-4.99859 , -4.67659 , -0.81572
-7.26802 , -6.66668 , -0.826589
-24.041 , -21.4038 , 6.38559
-9.72229 , -8.8151 , -0.639523
-13.7518 , -12.3417 , -0.258505
-0.915244 , -1.08823 , -0.388276
-14.9512 , -13.3529 , 0.423095
-1.10218 , -1.25076 , -0.386209
-1.38334 , -1.49578 , -0.391122
-20.0138 , -17.7637 , 2.43946
-2.77164 , -2.70522 , -0.599954
-19.5077 , -17.3127 , 3.30627
-5.03569 , -4.6764 , -0.819022
-7.30462 , -6.65208 , -0.828038
-23.5267 , -20.8054 , 6.23259
-9.74682 , -8.77489 , -0.639003
-13.7328 , -12.2388 , -0.257059
-0.914498 , -1.08025 , -0.38672
-14.9341 , -13.2446 , 0.421654
-1.10638 , -1.24593 , -0.386193
-20.0315 , -17.6576 , 1.49129
-1.37801 , -1.48096 , -0.388456
-20.4067 , -17.9798 , 2.47883
-2.77941 , -2.69326 , -0.599609
-19.6038 , -17.2746 , 3.31244
-5.03381 , -4.64224 , -0.816079
-7.33065 , -6.62818 , -0.828293
-23.599 , -20.7221 , 6.23287
-9.7319 , -8.70065 , -0.635856
-13.8146 , -12.2238 , -0.257712
-0.907851 , -1.06726 , -0.383107
-14.9528 , -13.1679 , 0.421135
-1.12091 , -1.24998 , -0.389302
-20.0777 , -17.5736 , 1.49044
-1.39492 , -1.48542 , -0.391461
-19.8955 , -17.4136 , 2.41146
-2.78115 , -2.67614 , -0.598028
-19.736 , -17.2672 , 3.32454
-5.0197 , -4.59779 , -0.811215
-23.8217 , -20.7717 , 5.1276
-7.33847 , -6.5886 , -0.826499
-9.72568 , -8.63443 , -0.633316
-13.7978 , -12.1237 , -0.256331
-0.912883 , -1.06436 , -0.383608
-14.0686 , -12.3191 , 0.397727
-1.11622 , -1.23749 , -0.386608
-20.2147 , -17.5673 , 1.49608
-1.3865 , -1.46809 , -0.38804
-19.8863 , -17.2835 , 2.40351
-2.78731 , -2.66287 , -0.597375
-19.8051 , -17.2049 , 3.32625
-5.04161 , -4.58443 , -0.812115
-23.8879 , -20.6822 , 5.12661
-7.37643 , -6.5749 , -0.828119
-23.7428 , -20.5547 , 6.23341
-9.71152 , -8.56188 , -0.630272
-13.7699 , -12.0149 , -0.254733
-0.916436 , -1.0602 , -0.383594
-14.2302 , -12.3699 , 0.400896
-1.1174 , -1.23009 , -0.385699
-20.3609 , -17.5742 , 1.50259
-1.39745 , -1.46734 , -0.389533
-19.6942 , -16.999 , 2.3742
-2.78437 , -2.64194 , -0.594866
-19.7377 , -17.0268 , 3.3057
-5.07863 , -4.5838 , -0.815417
-23.8568 , -20.5176 , 5.10598
-7.40678 , -6.55458 , -0.828886
-23.7603 , -20.425 , 6.21981
-9.68478 , -8.47921 , -0.626421
-13.7469 , -11.9152 , -0.253301
-0.936233 , -1.06972 , -0.389236
-14.2252 , -12.2831 , 0.399895
-1.12132 , -1.22546 , -0.385684
-1.40541 , -1.46401 , -0.39027
-19.8081 , -16.9753 , 2.38083
-2.79901 , -2.63686 , -0.59607
-19.7545 , -16.9271 , 3.29948
-5.06479 , -4.54173 , -0.810798
-23.8073 , -20.3314 , 5.08093
-7.42336 , -6.52259 , -0.828117
-23.8067 , -20.3274 , 6.21468
-9.69129 , -8.42813 , -0.624901
-13.7423 , -11.8276 , -0.252206
-0.92925 , -1.057 , -0.385624
-14.2739 , -12.2375 , 0.400212
-1.12843 , -1.22306 , -0.386561
-20.5839 , -17.5142 , 1.5102
-1.40408 , -1.45338 , -0.38874
-19.7924 , -16.8485 , 2.37268
-2.80501 , -2.62356 , -0.595417
-19.8209 , -16.8634 , 3.30094
-5.10484 , -4.54342 , -0.814579
-23.89 , -20.2573 , 5.08373
-7.43369 , -6.48545 , -0.826665
-23.8563 , -20.2255 , 6.20956
-9.66529 , -8.3472 , -0.621154
-13.7849 , -11.7799 , -0.252081
-0.929979 , -1.05009 , -0.384582
-14.3118 , -12.1828 , 0.400258
-1.13853 , -1.22312 , -0.388331
-20.7092 , -17.4949 , 1.51499
-1.40017 , -1.43968 , -0.386453
-19.7818 , -16.7149 , 2.36454
-2.82053 , -2.61729 , -0.596618
-19.8367 , -16.7576 , 3.29424
-5.12968 , -4.53221 , -0.81596
-23.9939 , -20.2005 , 5.09097
-7.40857 , -6.41907 , -0.82129
-23.9301 , -20.1368 , 6.20984
-9.63567 , -8.261 , -0.6171
-13.7549 , -11.672 , -0.250489
-0.9305 , -1.04341 , -0.383541
-14.1727 , -11.9777 , 0.395832
-1.14284 , -1.21792 , -0.388314
-1.41867 , -1.44505 , -0.389836
-19.68 , -16.5129 , 2.34625
-2.82644 , -2.60395 , -0.595965
-19.8641 , -16.6559 , 3.28903
-5.1323 , -4.501 , -0.813736
-24.0427 , -20.098 , 5.0868
-7.41846 , -6.38207 , -0.819841
-24.5847 , -20.5339 , 6.35882
-9.61339 , -8.18446 , -0.613659
-13.8742 , -11.6878 , -0.251924
-0.938466 , -1.04285 , -0.385069
-14.1101 , -11.846 , 0.393434
-1.13918 , -1.20702 , -0.386068
-1.40835 , -1.42667 , -0.386038
-19.7636 , -16.4646 , 2.3495
-2.83797 , -2.59614 , -0.596551
-19.8561 , -16.5374 , 3.27909
-5.16088 , -4.49435 , -0.81584
-24.1706 , -20.0605 , 5.0991
-7.44208 , -6.35643 , -0.819927
-24.1634 , -20.051 , 6.23502
-9.5599 , -8.08589 , -0.608307
-13.8063 , -11.5497 , -0.249587
-0.949267 , -1.04491 , -0.387627
-14.1729 , -11.8134 , 0.394133
-1.14475 , -1.2033 , -0.386499
-1.42207 , -1.4285 , -0.388288
-19.7978 , -16.3817 , 2.34739
-2.86833 , -2.60269 , -0.600845
-19.8874 , -16.4457 , 3.27511
-5.16867 , -4.46908 , -0.814581
-24.3415 , -20.0571 , 5.12026
-7.45988 , -6.32828 , -0.819505
-24.5347 , -20.2106 , 6.31157
-9.53362 , -8.00745 , -0.604667
-13.8169 , -11.4766 , -0.248841
-0.949744 , -1.03818 , -0.386586
-14.413 , -11.9238 , 0.39924
-1.14727 , -1.1971 , -0.386037
-1.42077 , -1.41762 , -0.386758
-19.8021 , -16.2689 , 2.34156
-2.88032 , -2.59417 , -0.601429
-19.9229 , -16.3577 , 3.27186
-5.19954 , -4.4625 , -0.816921
-24.3159 , -19.8941 , 5.1009
-7.49263 , -6.30999 , -0.820615
-24.5285 , -20.0621 , 6.29258
-9.51158 , -7.93306 , -0.601331
-13.7711 , -11.3583 , -0.246976
-0.939634 , -1.02301 , -0.381946
-14.3078 , -11.7548 , 0.395763
-1.15737 , -1.19699 , -0.387806
-1.42556 , -1.41168 , -0.386739
-20.7132 , -16.8842 , 2.43972
-2.87686 , -2.57325 , -0.598922
-25.2661 , -20.5252 , 4.11703
-5.23663 , -4.46073 , -0.820222
-24.5268 , -19.9217 , 5.1303
-7.48023 , -6.25543 , -0.816779
-24.5921 , -19.9705 , 6.29131
-9.47979 , -7.85142 , -0.597392
-13.7402 , -11.253 , -0.245424
-0.94909 , -1.02356 , -0.383989
-14.3642 , -11.7162 , 0.396307
-1.15833 , -1.18954 , -0.386898
-1.43339 , -1.40817 , -0.387477
-20.7999 , -16.8332 , 2.44315
-2.87948 , -2.5573 , -0.597652
-25.2723 , -20.3839 , 4.10691
-5.23025 , -4.42415 , -0.816803
-24.4198 , -19.6948 , 5.09447
-7.46753 , -6.20104 , -0.812944
-24.726 , -19.9347 , 6.30776
-9.4538 , -7.77507 , -0.593857
-13.7996 , -11.2202 , -0.245678
-0.964631 , -1.02886 , -0.388088
-14.3452 , -11.6179 , 0.394993
-1.1562 , -1.17968 , -0.385098
-1.43968 , -1.4034 , -0.387836
-20.7615 , -16.6828 , 2.43233
-2.88203 , -2.54136 , -0.596381
-25.3493 , -20.2995 , 4.10817
-5.24239 , -4.40244 , -0.816264
-24.4635 , -19.5888 , 5.08967
-7.44361 , -6.13818 , -0.807916
-24.8445 , -19.8862 , 6.32036
-9.38033 , -7.66191 , -0.587298
-13.6704 , -11.0385 , -0.242201
-0.965018 , -1.02213 , -0.387046
-14.4925 , -11.6508 , 0.397783
-1.16015 , -1.17466 , -0.385083
-1.43823 , -1.39255 , -0.386306
-28.4533 , -22.6023 , 3.30041
-2.89384 , -2.53275 , -0.596966
-25.4448 , -20.2295 , 4.1124
-5.26851 , -4.39172 , -0.817885
-24.5719 , -19.5339 , 5.09816
-7.38169 , -6.04606 , -0.798798
-24.7715 , -19.6869 , 6.28517
-9.35653 , -7.58875 , -0.583969
-13.693 , -10.9774 , -0.241742
-0.971473 , -1.02015 , -0.388061
-14.4588 , -11.5413 , 0.396118
-1.17332 , -1.17682 , -0.387745
-1.44603 , -1.38896 , -0.387044
-28.5319 , -22.5018 , 3.30071
-2.9025 , -2.52166 , -0.596932
-25.6779 , -20.2663 , 4.13842
-5.26798 , -4.36014 , -0.815427
-24.7237 , -19.5193 , 5.11615
-7.31607 , -5.95201 , -0.789341
-24.9019 , -19.6475 , 6.30085
-9.31973 , -7.50604 , -0.579834
-13.8113 , -10.9948 , -0.243217
-0.96264 , -1.00632 , -0.383937
-14.5237 , -11.5132 , 0.396925
-1.18323 , -1.17677 , -0.389515
-1.44916 , -1.38173 , -0.386648
-2.91695 , -2.51594 , -0.598137
-25.7857 , -20.2117 , 4.14512
-5.30112 , -4.35629 , -0.81825
-24.7977 , -19.4367 , 5.11768
-7.22308 , -5.83779 , -0.776989
-24.9574 , -19.5566 , 6.29879
-9.29066 , -7.43267 , -0.576311
-13.7037 , -10.8332 , -0.240214
-0.973486 , -1.00809 , -0.386494
-14.4907 , -11.4054 , 0.395296
-1.18099 , -1.16691 , -0.387715
-1.45981 , -1.38077 , -0.388142
-34.0511 , -26.4299 , 3.90675
-2.91145 , -2.49394 , -0.595322
-25.8842 , -20.1423 , 4.14985
-3.95012 , -3.28917 , -0.610215
-24.9091 , -19.3827 , 5.12681
-7.10151 , -5.70496 , -0.761745
-25.0331 , -19.4743 , 6.30098
-9.25614 , -7.35305 , -0.57238
-13.6048 , -10.6798 , -0.2374
-0.982989 , -1.0084 , -0.388536
-14.4667 , -11.3052 , 0.393898
-1.1849 , -1.1618 , -0.3877
-1.46447 , -1.37469 , -0.388124
-2.92313 , -2.48519 , -0.595907
-25.9163 , -20.0219 , 4.14418
-3.9709 , -3.28161 , -0.61161
-25.1335 , -19.4143 , 5.15874
-6.95157 , -5.55002 , -0.743433
-25.132 , -19.4096 , 6.30895
-9.20211 , -7.25925 , -0.567243
-13.6227 , -10.6167 , -0.236883
-0.987887 , -1.00515 , -0.389037
-14.4645 , -11.2222 , 0.393042
-1.17635 , -1.14727 , -0.384116
-1.47067 , -1.36978 , -0.388483
-34.0757 , -26.0692 , 3.88965
-2.93163 , -2.474 , -0.595873
-26.0049 , -19.9447 , 4.14742
-3.98851 , -3.27155 , -0.612525
-25.1661 , -19.306 , 5.15266
-6.83084 , -5.41902 , -0.728362
-25.8443 , -19.8085 , 6.46803
-9.1587 , -7.17435 , -0.562812
-13.6082 , -10.5332 , -0.235786
-0.989687 , -0.999563 , -0.38851
-14.4264 , -11.1167 , 0.391361
-1.18312 , -1.14479 , -0.384994
-1.46743 , -1.35777 , -0.386577
-34.1249 , -25.918 , 3.88537
-2.94915 , -2.47046 , -0.597696
-26.2864 , -20.0196 , 4.18136
-3.98172 , -3.24427 , -0.609845
-25.3815 , -19.3285 , 5.18269
-6.68697 , -5.27219 , -0.710909
-25.8406 , -19.6698 , 6.45132
-9.11039 , -7.08907 , -0.558186
-36.1864 , -27.4277 , 10.6567
-13.5839 , -10.4391 , -0.234467
-0.978908 , -0.984944 , -0.383873
-14.5627 , -11.1384 , 0.393882
-1.19633 , -1.14667 , -0.387655
-1.47178 , -1.35197 , -0.38656
-2.96235 , -2.46272 , -0.59859
-26.5914 , -20.1024 , 4.21828
-3.99127 , -3.22819 , -0.609562
-25.5975 , -19.3498 , 5.21273
-6.51572 , -5.10857 , -0.690737
-25.8995 , -19.5714 , 6.44928
-9.08366 , -7.01808 , -0.554867
-36.2817 , -27.3002 , 10.6571
-13.633 , -10.4002 , -0.234573
-0.994606 , -0.989755 , -0.387971
-14.0906 , -10.7076 , 0.381674
-1.1939 , -1.13687 , -0.385856
-1.47791 , -1.34702 , -0.386919
-34.5018 , -25.8326 , 3.90851
-1.93527 , -1.68486 , -0.39712
-26.8494 , -20.1478 , 4.24778
-3.9864 , -3.20146 , -0.60712
-25.6266 , -19.2311 , 5.20539
-6.3347 , -4.93788 , -0.669544
-25.9675 , -19.4798 , 6.44954
-9.03727 , -6.93311 , -0.550341
-13.6546 , -10.3408 , -0.234153
-0.997898 , -0.985303 , -0.387958
-14.2356 , -10.7368 , 0.384425
-1.19299 , -1.12826 , -0.384503
-24.4838 , -18.2817 , 1.70699
-1.49035 , -1.3467 , -0.38879
-34.5274 , -25.6638 , 3.90174
-1.92506 , -1.66542 , -0.394009
-27.0537 , -20.1517 , 4.26886
-4.0102 , -3.19596 , -0.608995
-25.6264 , -19.0982 , 5.19297
-6.17024 , -4.78149 , -0.650228
-26.2439 , -19.5415 , 6.5007
-8.97752 , -6.8391 , -0.54501
-13.5742 , -10.2106 , -0.231823
-1.0043 , -0.98312 , -0.388973
-14.158 , -10.606 , 0.381841
-1.19972 , -1.12567 , -0.385381
-1.49172 , -1.3382 , -0.388017
-1.93361 , -1.66043 , -0.394605
-27.2804 , -20.178 , 4.2939
-3.99335 , -3.16183 , -0.604878
-25.6896 , -19.0053 , 5.1926
-6.00316 , -4.62513 , -0.630746
-26.3369 , -19.4742 , 6.50789
-8.92252 , -6.7519 , -0.540089
-13.5384 , -10.1104 , -0.230324
-0.999578 , -0.973185 , -0.386391
-14.1317 , -10.5097 , 0.380469
-1.21138 , -1.12622 , -0.387596
-1.48964 , -1.32771 , -0.386489
-34.4914 , -25.2741 , 3.87924
-1.96004 , -1.66777 , -0.398599
-27.4019 , -20.1189 , 4.3021
-3.99777 , -3.14224 , -0.603876
-25.7844 , -18.9353 , 5.19856
-6.01024 , -4.59843 , -0.629834
-8.88923 , -6.67876 , -0.536474
-13.5459 , -10.0421 , -0.229661
-1.00124 , -0.967587 , -0.385865
-14.053 , -10.3763 , 0.377849
-1.22148 , -1.12557 , -0.389365
-1.49889 , -1.32497 , -0.387605
-35.0156 , -25.4669 , 3.92773
-1.95928 , -1.65533 , -0.397341
-27.227 , -19.8459 , 4.26472
-4.00534 , -3.12498 , -0.603354
-26.1675 , -19.0725 , 5.26156
-5.98564 , -4.54738 , -0.625514
-26.9976 , -19.6659 , 6.63567
-8.8377 , -6.59312 , -0.531753
-13.5336 , -9.96001 , -0.228628
-1.00131 , -0.960864 , -0.384825
-14.1003 , -10.3343 , 0.378263
-1.21414 , -1.11239 , -0.386228
-33.9855 , -24.5485 , 2.32698
-1.50175 , -1.31761 , -0.387209
-35.1042 , -25.3435 , 3.92808
-1.9681 , -1.6498 , -0.397936
-27.2685 , -19.7301 , 4.26078
-4.02576 , -3.11692 , -0.60475
-26.4106 , -19.1063 , 5.29668
-5.95103 , -4.48962 , -0.620174
-27.0787 , -19.5796 , 6.63902
-8.7678 , -6.49516 , -0.525927
-13.4835 , -9.85139 , -0.226887
-1.01396 , -0.963101 , -0.387894
-14.1835 , -10.3176 , 0.379535
-1.20831 , -1.10041 , -0.383538
-33.7451 , -24.1975 , 2.30557
-1.50938 , -1.31366 , -0.387947
-34.38 , -24.6433 , 3.83926
-1.97208 , -1.64081 , -0.397605
-27.5459 , -19.7819 , 4.29302
-4.04781 , -3.10991 , -0.606386
-26.7443 , -19.2025 , 5.34954
